Parameter Name                 Value
m0                             1.720125810333551e-01
m0                             1.780632830141162e-01
m0                             1.603033327841440e-01
m0                             1.140736585272667e-01
m0                             7.481894818875945e-02
m0                             1.250097581188454e-01
m0                             1.464366251901915e-01
m0                             1.506590363631234e-01
m0                             1.377256039275490e-01
m0                             1.259171404715487e-01
m0                             1.194080497175456e-01
m0                             1.129102872307340e-01
m0                             1.056637965239516e-01
m0                             9.844531469510362e-02
m0                             9.554156654232994e-02
m0                             9.024750443794018e-02
m0                             8.987918701974255e-02
m0                             8.609963094422933e-02
m0                             8.406133272138157e-02
m0                             8.018920845842074e-02
m0                             7.547188780345719e-02
m0                             7.169953792793661e-02
m0                             6.738796098006379e-02
m0                             6.251316668816022e-02
m0                             5.956489779327484e-02
m0                             6.113371469519580e-02
m0                             6.382326191283996e-02
m0                             6.414896891822913e-02
m0                             6.782802408668688e-02
m0                             5.826232529016571e-02
m0                             4.990149414557044e-02
m0                             4.343886214350032e-02
m0                             4.609524568111986e-02
m0                             4.995592987949729e-02
m0                             4.233768468914136e-02
m0                             4.551228483955058e-02
m0                             4.635832939567332e-02
m0                             5.327042835602422e-02
m0                             5.417998551110693e-02
m0                             5.114865952656833e-02
m0                             5.132150296567371e-02
m0                             4.756279484937981e-02
m0                             4.673809885331576e-02
m0                             3.926334867182881e-02
m0                             3.943236854317832e-02
m0                             3.865426561743791e-02
m0                             3.960347353553306e-02
m0                             4.235294036533438e-02
m0                             5.009556257301114e-02
m0                             3.675447490895801e-02
m0                             4.106828756004236e-02
m0                             3.543662964464701e-02
m0                             3.502626715895523e-02
m0                             3.007400237027132e-02
m0                             3.378590701320691e-02
m0                             3.202956362089725e-02
m0                             3.425776610927084e-02
m0                             3.143045558422154e-02
m0                             3.220913105423163e-02
m0                             2.469270302463131e-02
m0                             2.465636636754947e-02
m0                             2.374556877902980e-02
m0                             2.174119654302589e-02
m0                             2.754679197721042e-02
m0                             1.666131040444468e-02
m0                             1.906002577012586e-02
m0                             1.419419037665009e-02
m0                             1.510124454526052e-02
m0                             1.716066734589676e-02
m0                             9.475420703490901e-03
m0                             7.993934275997682e-03
m0                             8.481437254323669e-03
m0                             5.785239295083951e-03
m0                             1.512589985260816e-03
m0                             2.182423721601173e-03
m0                             1.504200679666958e-03
m0                             8.982596393361533e-04
m0                             4.198449226705674e-04
m0                             1.624623798351057e-03
m0                             8.276628977371320e-03
m0                             3.013828104844062e-03
m0                             1.359487373905159e-02
m0                             1.188879259395755e-02
m0                             9.622148851569369e-03
m0                             3.113944494514575e-02
m0                             3.405124351567874e-02
m0                             1.251808378534048e-01
m0                             1.316308973516905e-01
m0                             1.507600928942203e-01
m0                             2.171055708289168e-01
m0                             2.900721251716645e-01
m0                             1.987499678855019e-01
m0                             1.993794085534399e-01
m0                             3.040405413062569e-01
m0                             2.406837894737006e-01
m0                             4.168470373817850e-01
m0                             4.057590104138905e-01
m0                             5.653947304708042e-01
m0                             1.400130474085043e-01
m0                             2.575397051189015e-01
m0                             2.312059077778252e-01
m0                             5.689696221224434e-01
m0                             4.787949527946317e-01
m0                             4.907649548498132e-01
m0                             5.613985921318694e-01
m0                             4.570121377549449e-01
m0                             3.295050355386360e-01
m0                             2.509134987262094e-01
m0                             3.523419637736308e-01
m0                             3.223165366263366e-01
m0                             4.092116871384200e-01
m0                             3.772987227489470e-01
m0                             3.078183758544887e-01
m0                             2.510292474732962e-01
m0                             2.646135775178551e-01
m0                             1.845881862859848e-01
m0                             2.163105055840457e-01
m0                             1.968422117595161e-01
m0                             2.829102647120577e-01
m0                             2.656776614367199e-01
m0                             2.725750022320056e-01
m0                             1.437280138769312e-01
m0                             2.326442033907243e-01
m0                             1.569620277943216e-01
m0                             1.869116407803665e-01
m0                             2.319595771157390e-01
m0                             2.140812437582595e-01
m0                             2.189868796104595e-01
m0                             1.827987461699189e-01
m0                             2.007360546655116e-01
m0                             1.921003031788219e-01
m0                             2.029810172588346e-01
m0                             1.437466045920270e-01
m0                             6.596141568643153e-02
m0                             1.195547783288796e-01
m0                             1.646976514515706e-01
m0                             1.680457176876873e-01
m0                             1.565591019109621e-01
m0                             1.372679200600598e-01
m0                             1.292054217681332e-01
m0                             1.138070604913180e-01
m0                             1.057723728981239e-01
m0                             9.318744225878688e-02
m0                             8.966286310069661e-02
m0                             8.277167320212556e-02
m0                             8.063609076150779e-02
m0                             7.738227162543825e-02
m0                             7.562294704260356e-02
m0                             7.236505604175184e-02
m0                             7.108755523688040e-02
m0                             6.496005244930921e-02
m0                             6.169716323128271e-02
m0                             4.999708843096866e-02
m0                             4.747667565426220e-02
m0                             5.695097957670316e-02
m0                             5.316070322997788e-02
m0                             5.836067105281148e-02
m0                             6.425033363780634e-02
m0                             6.212970150656687e-02
m0                             5.155525219263556e-02
m0                             4.966995159248957e-02
m0                             4.243907999883347e-02
m0                             5.570841596018663e-02
m0                             4.001798471386377e-02
m0                             4.671638129496702e-02
m0                             4.342004040253470e-02
m0                             5.446727084152589e-02
m0                             5.769246093299607e-02
m0                             5.561139943502821e-02
m0                             5.620433596479438e-02
m0                             5.372732436998887e-02
m0                             4.856376725519010e-02
m0                             4.488481501970186e-02
m0                             3.448900763309657e-02
m0                             4.206834889392239e-02
m0                             3.267571640063409e-02
m0                             3.591051954361918e-02
m0                             3.646078397576611e-02
m0                             3.380846748336605e-02
m0                             3.729562305086458e-02
m0                             2.797197584894042e-02
m0                             3.595019502674503e-02
m0                             2.186208082568662e-02
m0                             2.922136221059522e-02
m0                             1.920871122393428e-02
m0                             2.094373385260077e-02
m0                             1.920696322848863e-02
m0                             1.691246731905274e-02
m0                             1.784736708238652e-02
m0                             1.444964663680533e-02
m0                             1.578993589580110e-02
m0                             1.394465619712635e-02
m0                             1.554730822187722e-02
m0                             1.845737674750016e-02
m0                             2.141121828793667e-02
m0                             1.441778092659361e-02
m0                             1.582934923808162e-02
m0                             1.745289147692661e-02
m0                             9.455374890193357e-03
m0                             8.169592846972778e-03
m0                             8.445551796104088e-03
m0                             5.874274633911566e-03
m0                             1.684935753988852e-03
m0                             2.752701918742967e-03
m0                             1.684195584227618e-03
m0                             8.920911062746640e-04
m0                             5.093082806580952e-04
m0                             1.545349610918892e-03
m0                             8.598567087277300e-03
m0                             4.049335220612122e-03
m0                             1.014370886888570e-02
m0                             1.702559436853822e-02
m0                             6.592729277176196e-03
m0                             4.408133437299489e-02
m0                             5.759869219432699e-02
m0                             6.251883886208820e-02
m0                             2.381816955434353e-01
m0                             1.480331757322360e-01
m0                             1.264892417953844e-01
m0                             2.025889447767982e-01
m0                             2.383339027364742e-01
m0                             9.413393051164112e-02
m0                             2.148577759842863e-01
m0                             2.088314856026004e-01
m0                             3.359220884899669e-01
m0                             3.696977961596094e-01
m0                             5.163610257165490e-01
m0                             1.898269675252527e-01
m0                             1.979941756643386e-01
m0                             1.793923124073897e-01
m0                             6.104491612269480e-01
m0                             4.229391498693944e-01
m0                             4.629559160913047e-01
m0                             5.373170489467576e-01
m0                             4.482535980997534e-01
m0                             3.609008724423759e-01
m0                             2.278550247972420e-01
m0                             3.216511716816043e-01
m0                             3.442873827647481e-01
m0                             4.119839734539424e-01
m0                             3.762123554789986e-01
m0                             3.186514739222338e-01
m0                             2.517299332169134e-01
m0                             2.643047735747884e-01
m0                             1.794281572164650e-01
m0                             2.463936894734159e-01
m0                             1.816333461112838e-01
m0                             2.985631064422307e-01
m0                             2.846100482302708e-01
m0                             2.893869384877503e-01
m0                             1.378807703515489e-01
m0                             2.369708523083839e-01
m0                             1.731611344016400e-01
m0                             1.709704856880981e-01
m0                             2.660293735546352e-01
m0                             2.326806128762128e-01
m0                             2.276863937385222e-01
m0                             1.866197349457296e-01
m0                             2.202787938617175e-01
m0                             2.069835739327033e-01
m0                             2.163995220562301e-01
m0                             1.656810662577794e-01
m0                             3.483869893589996e-02
m0                             1.282573100071293e-01
m0                             1.745213603674480e-01
m0                             1.758682463571809e-01
m0                             1.634415520233829e-01
m0                             1.458410399085902e-01
m0                             1.356143146367344e-01
m0                             1.203763708986394e-01
m0                             1.114238436798486e-01
m0                             9.829090536051917e-02
m0                             9.082596062997145e-02
m0                             8.495605909538856e-02
m0                             8.004204812968069e-02
m0                             7.408555525834269e-02
m0                             7.257500557205267e-02
m0                             6.963111595153448e-02
m0                             6.661275652598306e-02
m0                             6.072522489222198e-02
m0                             5.162264428159182e-02
m0                             4.747674478628902e-02
m0                             3.861002975128951e-02
m0                             4.847696727162541e-02
m0                             4.610002322850869e-02
m0                             5.137246377321023e-02
m0                             5.554322806462825e-02
m0                             6.064783952869682e-02
m0                             5.130611023138591e-02
m0                             4.746348682255284e-02
m0                             4.053441677886224e-02
m0                             4.362897969589557e-02
m0                             2.757941153537846e-02
m0                             3.641640369071140e-02
m0                             4.112406278413427e-02
m0                             5.227250908371470e-02
m0                             6.083666132442234e-02
m0                             5.867996548711835e-02
m0                             5.921349024240281e-02
m0                             5.392329340683608e-02
m0                             5.232161397964581e-02
m0                             4.359344823478092e-02
m0                             3.658370358388136e-02
m0                             4.017618259096020e-02
m0                             3.725651017877901e-02
m0                             3.316636895243358e-02
m0                             3.305063478311000e-02
m0                             2.498565041867741e-02
m0                             2.984564614969601e-02
m0                             2.271031525560046e-02
m0                             2.584068331229505e-02
m0                             1.843857783351236e-02
m0                             2.442882649537335e-02
m0                             1.608743696004858e-02
m0                             1.874241841621658e-02
m0                             1.727641548206431e-02
m0                             1.686356680740278e-02
m0                             1.504288282905254e-02
m0                             1.433179834326868e-02
m0                             2.197719087739148e-02
m0                             9.251717907610828e-03
m0                             3.147384873987009e-02
m0                             1.870271199714664e-02
m0                             2.421578770672951e-02
m0                             1.462960376309107e-02
m0                             1.664668218269763e-02
m0                             1.785048895197173e-02
m0                             9.456189996915127e-03
m0                             8.246238009024513e-03
m0                             8.478738547591650e-03
m0                             5.925883761981352e-03
m0                             1.622679207128986e-03
m0                             2.830755022391208e-03
m0                             1.793163605383042e-03
m0                             8.520704015473822e-04
m0                             5.672794028141089e-04
m0                             1.372891611541900e-03
m0                             8.169011488523772e-03
m0                             4.145215534168642e-03
m0                             7.848836461519598e-03
m0                             1.387019253883044e-02
m0                             3.330459587147137e-03
m0                             2.326308587811982e-02
m0                             4.280749787029518e-02
m0                             3.226408722719527e-02
m0                             1.489527957952515e-01
m0                             1.172806420170441e-01
m0                             8.850833158745187e-02
m0                             1.248190323684102e-01
m0                             1.473025456760940e-01
m0                             6.326763996906662e-02
m0                             1.619158261738748e-01
m0                             9.897014224924081e-02
m0                             1.678979603841001e-01
m0                             3.042916946034810e-01
m0                             3.400142337763657e-01
m0                             2.339992951266478e-01
m0                             1.639871527974188e-01
m0                             1.590800481433959e-01
m0                             5.055846006557398e-01
m0                             3.965881703192902e-01
m0                             3.509185213531910e-01
m0                             4.400352235173638e-01
m0                             3.829793228570507e-01
m0                             3.529520975689562e-01
m0                             2.150713204125677e-01
m0                             2.394838002907015e-01
m0                             3.095339137202089e-01
m0                             3.798685326248114e-01
m0                             3.680934712281475e-01
m0                             3.084757014719668e-01
m0                             2.158638901286849e-01
m0                             2.258207067232410e-01
m0                             1.649364786117162e-01
m0                             2.307431894957724e-01
m0                             1.597915066628285e-01
m0                             2.447709107020209e-01
m0                             2.677751956171127e-01
m0                             2.859020426556363e-01
m0                             1.639152836230935e-01
m0                             2.007503393643671e-01
m0                             1.865536442707537e-01
m0                             1.387853971354595e-01
m0                             2.534346810909033e-01
m0                             2.251843011215520e-01
m0                             2.117292716169150e-01
m0                             1.735161167496083e-01
m0                             2.118437374122381e-01
m0                             1.944272034723904e-01
m0                             1.953616300391391e-01
m0                             1.751439167607980e-01
m0                             3.966071879625045e-02
m0                             1.003569785575778e-01
m0                             1.703193871766050e-01
m0                             1.644684724628232e-01
m0                             1.578188821721619e-01
m0                             1.437446183022876e-01
m0                             1.340129040576722e-01
m0                             1.193147504191304e-01
m0                             1.092038809662402e-01
m0                             9.791745174090856e-02
m0                             9.144388703593863e-02
m0                             8.387601010487486e-02
m0                             7.687347304627368e-02
