Parameter Name                 Value
m0                             7.673788907425160e-03
m0                             7.707899146711716e-03
m0                             7.585651010177121e-03
m0                             7.612271528699008e-03
m0                             7.600440169497590e-03
m0                             7.536716908105189e-03
m0                             7.498293670423332e-03
m0                             7.455188541060058e-03
m0                             7.378532918166506e-03
m0                             7.254345105855035e-03
m0                             7.152906280117031e-03
m0                             6.967359006846973e-03
m0                             6.622897850141621e-03
m0                             6.362073144593312e-03
m0                             5.680682069254356e-03
m0                             5.838144128812400e-03
m0                             4.829620117067199e-03
m0                             3.985915179002331e-03
m0                             4.586327826108648e-03
m0                             3.454828119122415e-03
m0                             9.775318042934534e-03
m0                             1.003724572431937e-02
m0                             1.873939036042392e-02
m0                             1.254854809431959e-02
m0                             2.223215306091651e-03
m0                             2.905343134057777e-03
m0                             2.494564616222935e-02
m0                             2.510175185882549e-02
m0                             1.882006990236138e-02
m0                             1.662149854327674e-02
m0                             1.726720450488209e-02
m0                             2.161548531880376e-02
m0                             2.251442908203273e-02
m0                             5.775775100716725e-03
m0                             1.796944427604334e-02
m0                             3.478455529783377e-02
m0                             4.336987209190792e-02
m0                             5.176378683703747e-03
m0                             2.202506403461808e-02
m0                             1.446332617740705e-02
m0                             3.242356847035299e-02
m0                             2.161696978125851e-02
m0                             1.699435966376425e-02
m0                             1.438147348849025e-02
m0                             1.691124055027271e-02
m0                             2.790447431440485e-02
m0                             3.245601285413081e-02
m0                             2.773696333640608e-02
m0                             5.178449751648834e-02
m0                             5.075260305568371e-02
m0                             3.387996363606872e-02
m0                             1.284531527980214e-02
m0                             2.976893256493359e-02
m0                             4.440949188235813e-02
m0                             3.128941869305675e-02
m0                             1.937663943528256e-02
m0                             1.959425649959060e-02
m0                             2.079165900212224e-02
m0                             2.764541890236662e-02
m0                             2.322210695270638e-02
m0                             1.888492353894598e-02
m0                             2.646016368006741e-02
m0                             2.947576866499326e-02
m0                             3.850385493667528e-02
m0                             2.494495824430521e-02
m0                             1.727572851392490e-02
m0                             1.443488595656944e-02
m0                             1.503105312589804e-02
m0                             1.502149341976740e-02
m0                             1.301293092368768e-02
m0                             1.777016644502802e-02
m0                             1.097404626848886e-02
m0                             1.397752186648652e-02
m0                             1.412101391972396e-02
m0                             1.872717133904109e-02
m0                             1.724598716344570e-02
m0                             2.073145704368170e-02
m0                             1.693645139480460e-02
m0                             1.461780495134600e-02
m0                             2.342999995972793e-02
m0                             2.262641021944323e-02
m0                             1.817374717762858e-02
m0                             1.569072948439085e-02
m0                             1.150924629837721e-02
m0                             1.148317574019880e-02
m0                             8.701212764483206e-03
m0                             1.037263536150286e-02
m0                             1.150188373441338e-03
m0                             2.796318598435067e-03
m0                             5.018920334881069e-03
m0                             5.071239373722659e-03
m0                             1.643921400275247e-02
m0                             1.182296084916357e-02
m0                             1.469078918957103e-02
m0                             1.538614790126467e-02
m0                             2.009863527366064e-02
m0                             1.184567943780942e-02
m0                             1.519563315159718e-02
m0                             1.090437970284094e-02
m0                             1.074299119808446e-02
m0                             1.202818697734855e-02
m0                             1.160274437257660e-02
m0                             1.570688664479830e-02
m0                             1.265151178442620e-02
m0                             1.287638042397251e-02
m0                             1.449876112851876e-02
m0                             1.372900364183043e-02
m0                             1.005132339756808e-02
m0                             6.626943891126951e-03
m0                             1.201211472693279e-02
m0                             1.121283232076104e-02
m0                             1.689400326185759e-02
m0                             1.835130670571789e-02
m0                             2.025796949917396e-02
m0                             1.565430304745138e-02
m0                             1.571228478460160e-02
m0                             1.321235027097722e-02
m0                             1.169929091550006e-02
m0                             1.159671398467068e-02
m0                             1.072558907013531e-02
m0                             9.063525140361586e-03
m0                             8.200547897062035e-03
m0                             7.750490656984251e-03
m0                             7.128706470089115e-03
m0                             6.785109610125318e-03
m0                             6.787441665935986e-03
m0                             7.690906125769228e-03
m0                             7.662967522993749e-03
m0                             7.615210933108830e-03
m0                             7.607481192230656e-03
m0                             7.594761771808138e-03
m0                             7.541981181878931e-03
m0                             7.501851689114688e-03
m0                             7.433184122144513e-03
m0                             7.399012362586118e-03
m0                             7.250429800101270e-03
m0                             7.144527335688973e-03
m0                             6.983485166818041e-03
m0                             6.626689825437774e-03
m0                             6.372053463929160e-03
m0                             5.718303342053022e-03
m0                             5.887761453939929e-03
m0                             4.921061690637487e-03
m0                             3.933591728069738e-03
m0                             4.746459721197520e-03
m0                             4.086527194835797e-03
m0                             6.581647479041403e-03
m0                             7.266286590414469e-03
m0                             1.426821688543283e-02
m0                             1.685310845419676e-02
m0                             -6.303361965323044e-04
m0                             5.075863048454375e-02
m0                             3.054359425882120e-02
m0                             9.427387125085236e-03
m0                             2.627320424961021e-03
m0                             1.340300761510498e-02
m0                             1.500748075022810e-02
m0                             1.319409830084287e-02
m0                             6.902526266106406e-03
m0                             1.388624611229531e-02
m0                             1.787643689783480e-02
m0                             2.082610576747268e-02
m0                             3.578762073576836e-02
m0                             2.541935285503427e-02
m0                             1.236401155792905e-02
m0                             1.847421605011667e-02
m0                             2.643494179457728e-02
m0                             1.674898582203303e-02
m0                             1.341443658747056e-02
m0                             2.002923065416976e-02
m0                             2.361903278598497e-02
m0                             3.347573447060888e-02
m0                             3.053025308431130e-02
m0                             3.446310623078835e-02
m0                             1.569298131933167e-02
m0                             3.814027281483909e-02
m0                             2.290302099202837e-02
m0                             3.098246312062908e-02
m0                             2.467448190508157e-02
m0                             4.078286370815809e-02
m0                             3.727863510075111e-02
m0                             3.349659166327455e-02
m0                             1.539224872890402e-02
m0                             1.978570629267026e-02
m0                             1.257934781667651e-02
m0                             2.519786838268410e-02
m0                             7.899560435546977e-03
m0                             2.054476355560465e-02
m0                             3.524331197257898e-02
m0                             2.777194985596915e-02
m0                             2.403919464670537e-02
m0                             1.641518528174819e-02
m0                             2.257971254912932e-03
m0                             5.318165047367957e-03
m0                             3.395581547142330e-03
m0                             1.095152706808010e-02
m0                             -1.321538381775687e-03
m0                             1.327681601911395e-02
m0                             1.547467290036927e-02
m0                             2.392860102881189e-02
m0                             1.048805100437940e-02
m0                             1.474334318617097e-02
m0                             2.358161950241546e-02
m0                             1.643309920969134e-02
m0                             1.526122875901969e-02
m0                             1.770166844705845e-02
m0                             1.964255082217162e-02
m0                             1.451715762364804e-02
m0                             1.111621218485156e-02
m0                             6.841332686151329e-03
m0                             8.299451016672755e-03
m0                             8.484441487831652e-03
m0                             6.992721115699855e-03
m0                             9.503975713926825e-04
m0                             2.155323633024590e-03
m0                             3.845585948058468e-03
m0                             5.093939024162297e-03
m0                             1.536849634584533e-02
m0                             1.196159955983214e-02
m0                             9.146670885126480e-03
m0                             1.542541026342689e-02
m0                             1.402760059411338e-02
m0                             1.141587745396263e-02
m0                             1.241033866510881e-02
m0                             1.051345115941524e-02
m0                             1.008261503376156e-02
m0                             1.035129289165030e-02
m0                             8.727738906437441e-03
m0                             1.164261945466883e-02
m0                             1.095183138291758e-02
m0                             1.018155239783939e-02
m0                             1.282716200201764e-02
m0                             1.142188111210819e-02
m0                             9.600607365356201e-03
m0                             6.545431829801831e-03
m0                             1.043438441408721e-02
m0                             1.131474953669259e-02
m0                             1.507812491595122e-02
m0                             1.920896535705927e-02
m0                             1.939116126157211e-02
m0                             1.673426620835812e-02
m0                             1.522514624036155e-02
m0                             1.345561247751949e-02
m0                             1.151402512121457e-02
m0                             1.159418820888055e-02
m0                             1.066017536782029e-02
m0                             9.014596839647544e-03
m0                             8.170798219316827e-03
m0                             7.738966223312065e-03
m0                             7.159130345948562e-03
m0                             6.778266974523902e-03
m0                             6.816261513448472e-03
m1                             1.087068899046276e-03
m1                             1.079387210415841e-03
m1                             1.062756992846059e-03
m1                             2.136132627649492e-03
m1                             2.543951521927046e-03
m1                             3.073490208320726e-03
m1                             3.323515104066034e-03
m1                             4.000712359595942e-03
m1                             4.401929712511651e-03
m1                             4.522819784308632e-03
m1                             4.376213972836844e-03
m1                             3.511392778013970e-03
m1                             2.251409152773564e-03
m1                             1.762900806644214e-03
m1                             9.783070751786817e-04
m1                             1.831259284375629e-03
m1                             4.119873501143564e-03
m1                             -1.316081673296714e-04
m1                             2.232531968149570e-03
m1                             4.737163412038023e-05
m1                             1.526935071030576e-03
m1                             1.170792853946753e-03
m1                             5.299758894518470e-04
m1                             2.007205519712446e-03
m1                             1.715212945391168e-03
m1                             1.312683131964310e-03
m1                             2.717268663010788e-03
m1                             4.326964169612241e-04
m1                             2.454029299192721e-03
m1                             9.340395606464201e-04
m1                             2.616527204067293e-03
m1                             2.440657052678207e-03
m1                             2.663932004998047e-03
m1                             1.854521270503479e-03
m1                             3.466176175577646e-03
m1                             3.547425473581963e-03
m1                             3.205771599572992e-03
m1                             2.487461660814254e-03
m1                             1.266825984639092e-03
m1                             5.532070080024991e-04
m1                             9.316442354936493e-04
m1                             7.444870026144361e-04
m1                             5.053515719998127e-04
m1                             2.655460408573695e-03
m1                             3.447958138073940e-03
m1                             1.559793648097381e-03
m1                             2.114472905376441e-03
m1                             -1.640252906480175e-03
m1                             -4.694848775764008e-04
m1                             -4.161136588627132e-03
m1                             1.251579378056689e-03
m1                             -1.165264533400180e-03
m1                             -2.440382014865929e-04
m1                             2.168210462558830e-03
m1                             8.771036094938962e-04
m1                             7.705568944710024e-04
m1                             7.374658767544540e-04
m1                             -2.533567109866250e-03
m1                             -1.177915088059766e-03
m1                             -2.638570283794931e-03
m1                             4.369757577229788e-03
m1                             -1.498551737650904e-03
m1                             1.192609770064820e-03
m1                             -2.499289855921938e-03
m1                             2.100912657178251e-03
m1                             -6.091190334816662e-04
m1                             2.983981957295732e-03
m1                             -3.237094830760365e-04
m1                             8.773744465390160e-04
m1                             -1.417600542484007e-03
m1                             2.146372837507017e-03
m1                             -8.927985330337587e-04
m1                             1.453490628518101e-03
m1                             2.032782729694508e-04
m1                             1.303391036625008e-03
m1                             2.116429726227727e-03
m1                             1.154113714344897e-03
m1                             2.312505147899368e-03
m1                             1.596352835027947e-03
m1                             3.318257183479771e-03
m1                             1.171786194832673e-03
m1                             1.124021540679640e-03
m1                             1.046644572755957e-03
m1                             -1.361550756591981e-03
m1                             9.163355408919069e-05
m1                             -1.230941236775608e-03
m1                             1.255092708061422e-03
m1                             -1.062433048860310e-03
m1                             2.293291219815580e-03
m1                             -1.019617192961586e-03
m1                             4.554825327642317e-03
m1                             3.141829001830005e-03
m1                             4.036207057363642e-03
m1                             4.607925926708677e-03
m1                             4.658081038774273e-03
m1                             4.881944157532123e-03
m1                             2.858786732863299e-03
m1                             3.911576431324902e-03
m1                             3.091440658982701e-03
m1                             4.577818755197118e-03
m1                             3.381768943848629e-03
m1                             3.168698286798238e-03
m1                             2.966588639175621e-03
m1                             4.081082666512951e-03
m1                             3.250591283143853e-03
m1                             3.431054003977236e-03
m1                             3.538484903003714e-03
m1                             2.680083602691244e-03
m1                             2.887614571966490e-03
m1                             3.217370998698471e-03
m1                             2.688085593136222e-03
m1                             2.350699818259088e-03
m1                             2.335892318963859e-03
m1                             1.937883967578691e-03
m1                             1.361452745168040e-03
m1                             -8.769544982959389e-04
m1                             -5.918424402579791e-04
m1                             -5.831827844263979e-04
m1                             -4.809172419170642e-04
m1                             -3.700111839503675e-04
m1                             -2.269881453740156e-04
m1                             -8.625722264517996e-05
m1                             5.223027935465788e-05
m1                             1.954274041919906e-04
m1                             1.482515930844880e-04
m1                             1.571704569537089e-04
m1                             1.049033460614338e-03
m1                             1.029217708695897e-03
m1                             1.029980404907238e-03
m1                             2.109380928206485e-03
m1                             2.501522249459466e-03
m1                             3.046702210145110e-03
m1                             3.269994239896548e-03
m1                             3.974364970755516e-03
m1                             4.298508145366834e-03
m1                             3.729894284818014e-03
m1                             1.644567505737427e-03
m1                             -1.212657630632553e-03
m1                             -1.071674550607574e-02
m1                             -1.584878125077644e-02
m1                             -1.943107795448312e-03
m1                             -9.139155258957988e-03
m1                             2.427840055780916e-02
m1                             -3.658339588272293e-02
m1                             -2.128533232179684e-02
m1                             1.291035577734463e-02
m1                             8.920028097937604e-03
m1                             6.209461669406021e-03
m1                             1.010873438597686e-02
m1                             -1.552414878107745e-02
m1                             2.783162766764758e-02
m1                             3.133699029054441e-02
m1                             1.474768197930130e-02
m1                             5.025766541790531e-02
m1                             3.166768047182587e-02
m1                             3.109921056812301e-02
m1                             1.504035906739763e-02
m1                             1.434757290082014e-02
m1                             9.833593291028855e-03
m1                             1.912245359497134e-02
m1                             9.419692181874027e-03
m1                             2.597229981873745e-03
m1                             8.344360640773677e-03
m1                             4.163565094118560e-03
m1                             -6.029931628796076e-03
m1                             3.881991621849885e-03
m1                             1.647613241557627e-02
m1                             9.687690783359952e-03
m1                             1.017086855702422e-02
m1                             6.058661213843229e-03
m1                             -6.534575689959986e-03
m1                             3.754677613038983e-03
m1                             2.182400390220174e-03
m1                             -1.251267762497462e-02
m1                             1.056797428470049e-02
m1                             1.047933270763700e-02
m1                             1.455716314787966e-02
m1                             4.092228045504106e-03
m1                             9.604364125161073e-03
m1                             2.810535354198008e-03
m1                             9.741355280412848e-03
m1                             -5.254513193349919e-03
m1                             -3.546088041862143e-03
m1                             -3.977748967473676e-03
m1                             7.489248401309711e-03
m1                             6.651634571761143e-03
m1                             2.695916748721318e-03
m1                             8.508372685710839e-03
m1                             6.120916721627348e-03
m1                             9.406222807637213e-03
m1                             4.434602600301757e-03
m1                             4.260235387867313e-03
m1                             3.380049052268975e-03
m1                             3.875680361105003e-03
m1                             3.185313928758364e-03
m1                             3.155611346692473e-03
m1                             2.586873472796965e-03
m1                             5.918901743793114e-03
m1                             2.155385743928875e-04
m1                             1.837889231445477e-03
m1                             -6.951975375399695e-04
m1                             -3.463839860073548e-03
m1                             2.727072416777922e-03
m1                             -5.560557104769800e-03
m1                             1.184135737181790e-03
m1                             1.005617415432535e-03
m1                             6.465781944899576e-04
m1                             2.732368506355304e-04
m1                             1.098668333745213e-03
m1                             -3.548704734414724e-03
m1                             -3.963614796271964e-03
m1                             -4.332012524929311e-03
m1                             -1.798861167067646e-03
m1                             -3.559801991436384e-03
m1                             -2.388825945813058e-03
m1                             -2.529517586835550e-03
m1                             3.063279785534253e-03
m1                             6.321353813073252e-03
m1                             6.365523659707433e-03
m1                             7.535667408750421e-03
m1                             7.229917044837834e-03
m1                             6.662901363681610e-03
m1                             3.606026493843571e-03
m1                             2.620208787763788e-03
m1                             4.082036709071811e-03
m1                             5.240877502416507e-03
m1                             4.386190735122619e-03
m1                             3.419625254357089e-03
m1                             2.466920130579353e-03
m1                             6.358747460751944e-03
m1                             2.833868951510681e-03
m1                             4.834116779608977e-03
m1                             2.941620184158765e-03
m1                             3.359222243881664e-03
m1                             1.281008421108838e-03
m1                             4.371687494871909e-03
m1                             1.869169711568098e-03
m1                             2.382235252322255e-03
m1                             1.859739554557093e-03
m1                             1.929081822369282e-03
m1                             9.245474206342114e-04
m1                             -7.418559686932043e-04
m1                             -6.472677239129677e-04
m1                             -5.759530527337056e-04
m1                             -4.892188627383219e-04
m1                             -3.674681008657050e-04
m1                             -2.296049675245532e-04
m1                             -8.478231797405844e-05
m1                             5.294655064846684e-05
m1                             1.914868354035206e-04
m1                             1.539396550013888e-04
m1                             1.540701296013014e-04
m1                             1.815365047645006e-03
m1                             1.158157599211819e-03
m1                             1.658191604368454e-03
m1                             2.362194162480919e-03
m1                             2.851947098974071e-03
m1                             3.306942393864624e-03
m1                             3.676532128786696e-03
m1                             4.846196824366310e-03
m1                             5.454105077838958e-03
m1                             1.493268062367406e-02
m1                             2.704726872208927e-02
m1                             4.690479435095366e-02
m1                             7.035856778263150e-02
m1                             1.195393819630238e-01
m1                             1.011768185721958e-01
m1                             1.266479748885652e-02
m1                             6.676024242532035e-02
m1                             2.376636136977168e-02
m1                             5.700607231390427e-02
m1                             4.506838125431777e-02
m1                             3.161305378862875e-02
m1                             3.087922807404511e-02
m1                             3.918400843011826e-02
m1                             5.991671672044614e-02
m1                             2.580799731599785e-02
m1                             5.878785481974583e-02
m1                             5.441251586383685e-02
m1                             3.535952232910057e-02
m1                             3.979411448118617e-02
m1                             2.254258675956273e-02
m1                             2.919030852587425e-02
m1                             3.532633004419350e-02
m1                             2.867938069902690e-02
m1                             1.922811901079433e-02
m1                             3.319760756623181e-02
m1                             5.165008748457700e-02
m1                             3.872175909422531e-02
m1                             4.623990089701794e-02
m1                             4.996694169913233e-02
m1                             2.827883451748990e-02
m1                             1.584402240116606e-02
m1                             2.644767982605998e-02
m1                             2.421746867643215e-02
m1                             2.976932163981347e-02
m1                             3.342850624146018e-02
m1                             2.099920546137283e-02
m1                             2.345969177750278e-02
m1                             3.559952205063738e-02
m1                             1.310897698821269e-02
m1                             1.822070012149421e-02
m1                             1.894136119954550e-02
m1                             2.520922104392072e-02
m1                             1.647434684385809e-02
m1                             2.113378778374521e-02
m1                             1.890737294728526e-02
m1                             3.231659548178904e-02
m1                             2.050946876842737e-02
m1                             2.098269481088200e-02
m1                             1.175734918601223e-02
m1                             1.560285786513483e-02
m1                             1.762346862542934e-02
m1                             1.537718224707914e-02
m1                             1.481051258530319e-02
m1                             1.356638196288049e-02
m1                             1.558941775397537e-02
m1                             1.731656945003356e-02
m1                             1.511857843758231e-02
m1                             1.508111962416529e-02
m1                             1.359371520342591e-02
m1                             1.346916955818319e-02
m1                             1.245764802148177e-02
m1                             1.076498790542853e-02
m1                             1.251002835910643e-02
m1                             1.219959324961851e-02
m1                             1.372516925558125e-02
m1                             1.539842983262625e-02
m1                             8.979119177860678e-03
m1                             1.568691936541237e-02
m1                             1.099962501291619e-02
m1                             1.187617422279638e-02
m1                             1.194504558108589e-02
m1                             9.683442658870289e-03
m1                             6.693151316945740e-03
m1                             1.058565929915070e-02
m1                             1.268308663445113e-02
m1                             1.394375577283369e-02
m1                             8.357488474959939e-03
m1                             1.244854590622468e-02
m1                             8.474588454497023e-03
m1                             1.020722391513013e-02
m1                             6.233104858660308e-03
m1                             3.765730519595330e-04
m1                             1.489641199416173e-03
m1                             1.330174219610328e-03
m1                             1.920834643442786e-03
m1                             3.520404556091445e-03
m1                             5.467798027604954e-03
m1                             6.707323430652362e-03
m1                             4.652500490079938e-03
m1                             3.656942500311263e-03
m1                             3.757611726972780e-03
m1                             3.600488051866599e-03
m1                             5.930440728149376e-03
m1                             1.102725918623470e-04
m1                             5.574468545880764e-03
m1                             1.728357181101843e-03
m1                             6.672978927149254e-03
m1                             2.384515482252673e-03
m1                             8.976293185156210e-03
m1                             7.523071317273933e-04
m1                             6.209710565797441e-03
m1                             2.588011075383321e-03
m1                             4.768015924840030e-03
m1                             2.137014776104289e-03
m1                             3.616693598225381e-03
m1                             -1.601833128731094e-03
m1                             -3.088316762970315e-04
m1                             -6.095666977210878e-04
m1                             -4.518816677501774e-04
m1                             -3.832261161403677e-04
m1                             -2.220769179185817e-04
m1                             -8.763597985348764e-05
m1                             5.284279119860239e-05
m1                             2.065093811555314e-04
m1                             1.370261202310444e-04
m1                             1.597524050028249e-04
m1                             -1.756615100800998e-03
m1                             -7.600092534738627e-04
m1                             -1.655025101369945e-03
m1                             8.861787192389818e-04
m1                             1.260019391831957e-03
m1                             2.563946062420492e-03
m1                             2.879409117795126e-03
m1                             2.314462162346337e-03
m1                             3.912334152356665e-03
m1                             -2.260126772177239e-02
m1                             1.548991110717258e-02
m1                             -8.241411129452629e-02
m1                             -6.372689211361014e-02
m1                             3.829507048176332e-02
m1                             -8.996163958801496e-03
m1                             -6.243995394156299e-02
m1                             -2.435262343698947e-02
m1                             -3.029858455323417e-02
m1                             -4.292692146851552e-02
m1                             7.025663431305810e-03
m1                             -2.933762694469971e-03
m1                             7.648464655507541e-02
m1                             -6.449431280764535e-03
m1                             5.818224214249434e-02
m1                             2.356361715989459e-02
m1                             -4.407011148910386e-02
m1                             2.964432593313717e-02
m1                             2.967263378006884e-02
m1                             -5.060776276332276e-03
m1                             2.352505840649114e-03
m1                             -2.006772392270051e-02
m1                             3.097099412012724e-02
m1                             1.952393908701080e-02
m1                             1.108986774744254e-02
m1                             -5.001415039331132e-04
m1                             1.007691439333994e-02
m1                             1.062709653160287e-02
m1                             8.710990128820817e-03
m1                             2.159448075905495e-02
m1                             2.622856942974374e-02
m1                             3.786912325974678e-03
m1                             8.375641346318661e-03
m1                             1.232557673549717e-02
m1                             1.517003199619576e-02
m1                             1.824561277137090e-02
m1                             1.804184647705324e-02
m1                             1.579898077405869e-02
m1                             1.910117428578592e-02
m1                             1.790413529406339e-02
m1                             4.985505426299158e-03
m1                             8.864545446939808e-03
m1                             1.346045994951865e-02
m1                             2.147011621978399e-02
m1                             8.640333902275175e-03
m1                             1.119189058578534e-02
m1                             7.631496249415095e-03
m1                             3.047427368691465e-02
m1                             1.815485258428474e-02
m1                             1.212461196289099e-02
m1                             1.881981428352926e-03
m1                             1.697516770321575e-03
m1                             4.593180080751148e-04
m1                             7.747091447372310e-04
m1                             1.341468310740723e-03
m1                             1.979095484319198e-03
m1                             2.014453220200630e-03
m1                             4.119860049456229e-03
m1                             2.966547381372799e-03
m1                             3.180633336831658e-03
m1                             4.402797872566187e-03
m1                             3.898858503241308e-03
m1                             4.169747776362593e-03
m1                             1.370803773655209e-03
m1                             1.741522405734145e-03
m1                             3.269768751591946e-03
m1                             2.423618643052379e-03
m1                             8.284113371826709e-03
m1                             4.615951433959264e-03
m1                             1.730761146255569e-03
m1                             -2.922438339891398e-04
m1                             -1.493691742785314e-03
m1                             4.208541094409152e-04
m1                             1.371208142263802e-04
m1                             -6.765017686815026e-05
m1                             1.103612009569720e-04
m1                             2.157209203522528e-03
m1                             9.165871001917450e-03
m1                             5.900303150803182e-03
m1                             6.677109021271311e-03
m1                             2.937134155366930e-03
m1                             2.536044215237364e-03
m1                             4.893888584930789e-03
m1                             2.231032288215201e-03
m1                             3.320681391541783e-03
m1                             3.469125405813167e-03
m1                             3.952907263382366e-03
m1                             5.502436410005688e-03
m1                             5.067376447001035e-03
m1                             3.607896468019385e-03
m1                             5.241576084385857e-03
m1                             5.845014428667853e-03
m1                             7.381386738094524e-03
m1                             -2.522790413653195e-04
m1                             4.349042778263073e-03
m1                             6.500802332585208e-04
m1                             2.671545665568007e-03
m1                             4.393617459130434e-04
m1                             2.892160088169744e-03
m1                             8.293484587863799e-04
m1                             5.144333079598485e-03
m1                             3.757433304765355e-03
m1                             4.223676296703419e-03
m1                             2.834997768114601e-03
m1                             9.122599486988809e-04
m1                             1.165536320300149e-03
m1                             -1.384253514750567e-03
m1                             -1.149267741869113e-03
m1                             -8.312355692515282e-04
m1                             -4.538555129850141e-04
m1                             -3.959423778031902e-04
m1                             -2.213025148805528e-04
m1                             -9.168703215860270e-05
m1                             7.003052518039867e-05
m1                             2.007876859705240e-04
m1                             1.414438959030636e-04
m1                             1.573059674937277e-04
m1                             -2.573031372294374e-03
m1                             -1.758285536402197e-03
m1                             -2.786028329617230e-03
m1                             1.509654277637394e-04
m1                             7.693821103785526e-05
m1                             2.442813537234011e-03
m1                             2.490038146017746e-03
m1                             2.828397071944109e-03
m1                             8.133329663818458e-03
m1                             -5.459907140139108e-03
m1                             1.957850240764382e-02
m1                             8.495017140957503e-03
m1                             8.730593559742752e-03
m1                             1.519026688232082e-02
m1                             6.484733951675577e-02
m1                             -8.320833847748176e-02
m1                             6.311476286599157e-03
m1                             -7.332064889215698e-02
m1                             9.864993321639476e-03
m1                             1.154370726332392e-02
m1                             -2.980946038673024e-02
m1                             4.227547138876583e-02
m1                             -1.984355869566926e-02
m1                             2.873762751585382e-02
m1                             3.098754832704629e-02
m1                             -5.158135885777580e-02
m1                             9.863000128176442e-03
m1                             1.622150028543788e-02
m1                             -2.230546710274535e-02
m1                             -9.216862646470255e-03
m1                             -2.082383702466921e-02
m1                             -6.097215081467496e-03
m1                             1.866896462688059e-02
m1                             -1.650935581023718e-03
m1                             -3.673805387115950e-03
m1                             -6.900948825813525e-03
m1                             1.613259023716698e-02
m1                             2.969114911060382e-03
m1                             2.323338602803123e-02
m1                             1.077138892884799e-02
m1                             2.649224969137198e-03
m1                             4.766858759630089e-03
m1                             8.943385583362579e-03
m1                             1.114526389198166e-02
m1                             1.115026212400470e-02
m1                             9.585088024750906e-03
m1                             7.199765288937677e-03
m1                             1.906926455281858e-02
m1                             1.002568444529810e-02
m1                             8.067646761487723e-03
m1                             9.498894938586527e-03
m1                             1.653592408925807e-02
m1                             1.885368998788765e-02
m1                             9.212768814194647e-03
m1                             1.189547862836296e-02
m1                             1.514125413519686e-02
m1                             3.372838437905949e-02
m1                             1.376885507319941e-02
m1                             6.502306569762012e-03
m1                             5.429087689819458e-03
m1                             7.639944967739421e-04
m1                             5.386773277907638e-04
m1                             2.863193602851193e-03
m1                             2.088508807124337e-03
m1                             2.790953579847471e-03
m1                             1.571377202951311e-03
m1                             2.909132455800420e-03
m1                             2.922580271339901e-03
m1                             2.700253915160173e-03
m1                             2.235037818499438e-03
m1                             2.104826743297708e-03
m1                             2.428761378700268e-03
m1                             1.457210693313811e-03
m1                             4.929635523842274e-03
m1                             3.349060887482908e-03
m1                             3.750830835119146e-03
m1                             9.609146005985792e-04
m1                             -8.538575412736756e-04
m1                             4.058484609028009e-03
m1                             -1.923678640352628e-03
m1                             1.209805854533678e-03
m1                             1.945035624741989e-03
m1                             3.730434801353878e-03
m1                             4.124412354166449e-04
m1                             5.591294928483976e-03
m1                             -1.089491539706082e-03
m1                             1.378705534490716e-02
m1                             6.384485009286841e-03
m1                             7.218016150692389e-03
m1                             5.504191381536247e-03
m1                             3.093546680571947e-03
